customer_id,days_since_last_order,total_orders,total_money,rfm_segment
15652,90,1,337.74,222
15942,133,1,337.44,222
13930,57,2,337.34,322
17973,51,1,337.04,322
16105,248,1,336.96,122
17914,3,1,336.43,522
15619,10,1,336.40,522
17384,18,2,336.40,422
14954,11,1,336.17,522
18078,216,2,336.13,122
15921,172,1,336.03,222
18276,43,1,335.86,322
14196,106,1,335.52,222
16063,259,1,335.32,122
17221,6,2,335.13,522
12489,335,1,334.93,122
14988,211,1,334.54,122
15466,84,1,334.53,222
12350,309,1,334.40,122
15918,190,2,334.23,122
14264,154,2,333.97,222
13216,266,1,333.74,122
13727,28,2,333.48,422
16625,273,1,333.08,122
14902,25,1,332.66,422
13904,36,2,332.64,322
16850,333,1,332.41,122
16803,64,1,332.30,322
16177,49,1,331.95,322
16030,309,1,331.24,122
15210,224,1,331.18,122
16478,24,3,331.00,432
12891,185,3,331.00,132
17862,322,1,330.90,122
15714,11,2,330.88,522
13706,302,1,330.79,122
14517,32,2,330.45,322
15130,169,1,330.11,222
16593,50,3,330.03,332
12953,9,1,329.85,522
14716,42,2,329.68,322
17866,142,1,329.65,222
17615,129,3,329.60,232
13239,261,1,329.56,122
17154,74,1,329.34,222
15153,30,1,329.25,422
14012,276,1,328.80,122
16855,23,2,328.40,422
15213,317,2,328.35,122
14747,248,1,328.20,122
14206,238,1,328.16,122
16318,34,1,328.15,322
15314,198,1,327.97,122
14024,121,2,327.70,222
16366,18,1,327.30,422
14870,261,1,327.25,122
16322,0,2,326.75,522
14987,15,2,326.40,422
17715,200,1,326.40,122
16071,44,1,326.24,322
15363,371,1,326.00,122
12844,28,2,325.96,422
16830,38,1,325.91,322
14850,311,1,325.75,122
15944,276,1,325.10,122
12790,191,1,324.92,122
13801,66,1,324.80,322
15597,34,1,324.57,322
16685,60,2,324.24,322
18261,42,2,324.24,322
14555,56,2,324.14,322
15675,80,3,323.69,232
17793,24,1,323.04,422
16739,176,1,323.00,222
13955,153,2,322.96,222
16627,78,1,322.80,222
16342,74,4,322.41,242
15224,357,2,322.08,122
14424,17,1,322.08,422
14484,49,1,321.92,322
14823,179,3,321.43,132
15236,298,1,321.05,122
18117,25,1,320.72,422
16096,263,1,320.62,122
14622,184,1,320.58,122
13986,16,1,320.46,422
16674,54,2,319.61,322
15107,310,6,319.50,152
16967,188,1,319.02,122
17157,7,2,319.00,522
17229,95,2,318.76,222
17248,119,1,318.65,222
14703,14,1,318.17,422
12648,154,1,318.05,222
18066,74,1,318.00,222
17172,78,1,317.76,222
17267,126,2,317.62,222
15101,8,2,317.53,522
16386,28,2,317.20,422
15257,282,1,317.15,122
15385,39,1,316.88,322
15243,73,1,316.68,222
16761,96,1,316.62,222
15204,356,1,316.58,122
17458,14,1,316.50,422
13494,310,1,316.26,122
14479,253,2,316.25,122
16473,164,3,316.11,232
12614,277,1,315.60,122
16091,154,2,315.06,222
15766,63,1,315.06,322
17237,10,2,314.69,522
16193,236,1,314.45,122
12650,2,1,314.44,522
16227,224,1,314.22,122
15970,302,1,314.10,122
13484,240,1,313.80,122
16582,112,1,313.62,222
14729,372,1,313.49,122
13845,64,1,312.98,322
15318,3,1,312.62,522
12834,282,1,312.38,122
17362,238,2,312.23,122
17070,113,1,312.14,222
12785,363,1,311.95,122
16450,149,1,311.92,222
14142,372,1,311.81,122
15326,333,1,311.71,122
14951,78,1,311.69,222
14327,162,1,311.65,222
12852,294,1,311.55,122
13990,212,1,311.30,122
17854,184,2,311.26,122
16781,371,1,311.25,122
13897,49,1,311.16,322
17912,309,5,311.01,142
17266,1,3,310.64,532
15185,69,1,310.62,322
15308,273,1,310.47,122
14311,242,1,310.26,122
14924,245,1,310.05,122
15661,316,2,309.80,122
15699,17,1,309.65,422
16810,191,1,309.54,122
14339,242,1,309.52,122
14847,148,1,309.40,222
17604,216,2,309.36,122
12884,87,1,309.05,222
13787,75,2,309.04,222
15010,35,1,308.94,322
16956,17,1,308.74,422
13699,154,1,308.58,222
17510,24,1,308.48,422
13369,365,1,308.28,122
13466,183,1,307.90,122
15973,366,1,307.82,122
16123,51,1,307.78,322
13529,78,2,307.76,222
13395,184,1,307.72,122
13060,253,1,307.53,122
14915,90,2,307.48,222
17120,232,1,307.46,122
13932,293,1,307.40,122
13142,18,1,307.09,422
17334,301,2,307.02,122
15087,281,1,306.94,122
17551,358,1,306.84,122
16668,14,6,306.72,452
13762,218,1,306.72,122
13718,245,2,306.55,122
18059,22,3,306.46,432
15659,43,1,306.45,322
17176,201,1,306.13,122
13863,247,1,305.78,122
15219,175,1,305.75,222
16796,88,1,305.62,222
16181,72,1,305.54,222
13045,98,1,305.28,222
18220,226,1,305.28,122
12623,275,1,305.10,122
13667,148,1,305.02,222
17941,130,1,304.56,222
15163,17,2,304.47,422
16217,234,2,304.25,122
18185,248,1,304.25,122
17732,372,1,303.97,122
16400,94,1,303.93,222
13083,3,2,303.75,522
17433,87,1,303.16,222
15060,7,4,303.09,542
16425,301,1,302.70,122
14248,317,1,302.58,122
18165,176,1,302.46,222
16104,61,1,302.36,322
16292,121,1,302.25,222
17506,75,1,302.20,222
15054,11,2,302.10,522
17094,321,1,302.00,122
16297,268,1,301.90,122
16715,77,1,301.72,222
15667,39,1,301.32,322
15148,10,1,301.29,522
15623,140,1,301.03,222
13479,200,2,300.95,122
17978,364,1,300.92,122
16430,56,1,300.85,322
16479,9,2,300.83,522
14762,263,1,300.52,122
13304,350,1,300.42,122
15254,126,1,300.36,222
13745,161,1,300.04,222
18053,70,1,300.02,322
16402,263,2,299.60,122
18215,88,1,299.34,222
17124,184,1,298.89,122
15609,183,1,298.48,122
17255,40,2,298.41,322
17824,50,1,298.40,322
17678,262,1,298.11,122
12881,275,1,298.00,122
15857,18,1,297.00,422
13708,270,1,296.88,122
14985,197,2,296.75,122
17531,189,1,296.70,122
13441,91,1,296.64,222
15154,74,1,296.42,222
13751,287,1,296.25,122
13504,63,1,295.93,322
16998,149,4,295.00,242
13573,49,2,294.40,322
15732,211,2,294.12,122
17163,21,2,293.10,422
12829,336,2,293.00,122
15545,53,2,292.72,322
16721,261,1,292.47,122
13259,61,1,292.32,322
13502,16,3,292.00,432
13449,23,1,291.88,422
13544,39,2,291.41,322
14656,168,2,291.05,222
14947,71,2,290.82,222
16648,42,1,290.66,322
15279,354,1,290.51,122
17691,357,2,290.40,122
16526,171,1,290.36,222
17081,24,2,290.16,422
14784,25,2,289.99,422
17464,157,1,289.96,222
14953,24,1,289.82,422
16897,298,2,289.78,122
14162,173,2,289.36,222
16125,366,1,289.35,122
14549,310,1,289.24,122
17501,220,2,288.60,122
16808,98,2,288.42,222
15396,112,1,288.18,222
17977,28,1,288.14,422
17080,21,2,287.62,422
17760,21,2,287.59,422
16432,63,1,287.40,322
13760,53,2,286.79,322
16555,34,2,285.89,322
14660,86,2,285.74,222
17636,18,1,285.56,422
16429,105,1,284.55,222
18190,191,2,284.46,122
13121,268,1,283.73,122
13439,254,1,283.71,122
12703,70,1,283.55,322
17783,71,2,283.47,222
17251,362,1,283.28,122
18270,37,2,283.15,322
17694,141,1,283.12,222
14350,273,1,282.93,122
13754,151,2,282.60,222
13177,64,1,282.45,322
17247,14,1,282.19,422
16557,23,2,281.85,422
17403,35,1,281.62,322
16848,52,1,281.42,322
14242,234,2,280.55,122
13606,28,3,280.54,432
16149,4,2,280.52,522
14975,56,1,279.94,322
15556,23,1,279.77,422
14480,10,1,279.05,522
17786,84,2,278.74,222
14764,46,1,278.30,322
14908,73,1,277.80,222
17968,372,1,277.35,122
13803,254,1,277.07,122
15355,28,2,277.05,422
16883,186,2,276.73,122
13272,30,2,276.56,422
14508,21,2,276.42,422
12750,128,1,275.88,222
14512,187,2,275.28,122
16313,2,2,274.15,522
16727,363,1,272.82,122
17254,4,2,272.44,522
17498,75,1,272.22,222
14819,63,2,272.07,322
13917,49,2,272.04,322
14816,196,1,271.85,122
13058,24,3,271.40,432
13837,211,2,271.24,122
17767,14,1,271.20,422
17496,358,1,271.05,122
18108,253,1,271.00,122
17011,29,1,270.90,422
15774,68,1,270.80,322
13533,182,3,270.79,132
14520,1,2,270.60,522
13242,111,3,270.40,232
12558,7,1,269.96,522
14727,273,1,268.58,122
15408,263,1,267.18,122
17550,196,3,267.16,132
15320,43,1,267.13,322
17708,187,2,267.08,122
15517,232,1,267.03,122
16451,87,1,266.97,222
14863,28,1,266.76,422
15119,245,1,266.40,122
12962,6,2,266.39,522
15019,265,1,266.00,122
14068,319,1,265.85,122
17430,32,2,265.76,322
14423,217,1,265.20,122
13973,286,1,264.70,122
15912,177,2,264.62,222
14452,10,2,264.44,522
15894,252,2,263.55,122
12492,62,2,263.21,322
16936,25,1,262.68,422
17194,272,2,262.62,122
16413,56,1,262.20,322
17385,14,1,261.11,422
13189,18,2,260.68,422
14053,123,2,260.25,222
15014,42,2,260.17,322
15143,225,1,259.45,122
17125,49,1,259.35,322
13127,77,1,259.17,222
16447,135,1,259.01,222
15577,150,3,258.88,242
13277,15,4,258.40,442
13227,201,1,257.70,122
14375,184,1,257.68,122
18009,234,1,257.34,122
13626,252,1,257.23,122
16048,372,2,256.44,122
12430,42,1,256.40,322
13806,63,1,256.38,322
17896,22,1,256.32,422
14761,58,2,255.90,322
15277,46,1,255.90,322
14881,19,1,255.40,422
16226,202,3,255.12,142
15261,134,1,254.82,222
12604,78,2,254.18,222
14765,28,3,254.11,442
15689,119,2,254.10,222
12797,365,1,254.03,122
15759,217,3,253.04,142
17860,367,1,252.80,122
15035,89,1,252.73,222
13404,0,2,252.49,522
15346,332,1,252.42,122
13645,119,1,252.10,222
13711,218,2,252.06,122
16330,17,3,251.91,442
16836,39,2,251.87,322
17155,17,2,251.70,422
16976,266,1,251.52,122
16024,11,1,251.24,522
13512,260,1,251.21,122
14501,183,2,251.21,122
13207,14,2,250.26,422
16596,15,2,250.15,422
17303,360,1,250.04,111
15510,329,1,250.00,111
17456,364,1,249.86,111
18005,3,2,249.72,521
16124,316,1,249.00,111
17111,46,1,248.61,311
13061,71,1,248.61,211
18212,325,1,248.42,111
16510,371,1,248.10,111
15097,3,1,248.08,511
13592,35,4,247.96,341
18072,185,1,247.44,111
13349,10,1,247.32,511
14658,4,2,247.15,521
17051,193,1,247.14,111
15783,10,1,246.30,511
17278,240,1,246.04,111
16778,73,2,245.94,221
17771,56,2,245.81,321
12660,10,1,245.10,511
16601,40,1,244.80,311
15118,133,1,244.80,211
16528,3,1,244.41,511
17892,55,3,244.10,341
17925,372,1,244.08,111
13103,39,1,243.94,311
16793,56,1,243.84,311
18193,164,1,243.76,211
13886,70,1,243.56,311
15634,16,1,243.55,411
17339,93,2,243.36,221
17908,373,1,243.28,111
14647,200,1,243.22,111
16215,80,1,242.35,211
15776,132,1,241.62,211
14523,107,1,241.09,211
16427,262,2,241.06,121
15598,52,1,240.68,311
15286,49,1,240.55,311
13565,18,2,240.22,421
17256,106,2,240.00,221
17181,56,2,239.92,321
15690,3,2,239.76,521
13570,242,1,239.49,111
17684,43,1,239.41,311
16756,214,1,239.40,111
15850,18,2,238.85,421
12561,302,1,238.85,111
12718,70,1,238.25,311
17877,169,1,237.61,211
14586,276,1,237.36,111
15457,261,1,237.07,111
18110,19,1,236.30,411
12732,179,1,236.26,111
16026,42,1,236.09,311
13187,336,1,236.02,111
15462,93,3,234.60,241
14473,73,2,234.34,221
17060,265,1,234.24,111
16961,115,1,234.17,211
12736,332,1,234.00,111
15483,160,4,233.81,241
13348,63,1,233.76,311
16583,372,1,233.45,111
14995,38,2,233.23,321
16302,126,1,233.22,211
13678,151,1,232.60,211
18213,236,1,232.48,111
16117,189,1,232.21,111
15393,15,2,231.86,421
16641,105,1,231.10,211
18030,3,2,230.65,521
15866,100,1,230.53,211
16445,33,1,230.51,311
13786,366,1,230.40,111
16926,370,1,230.25,111
13960,20,2,230.22,421
12812,44,1,229.64,311
13474,235,1,229.59,111
13008,322,1,229.47,111
15528,253,1,229.33,111
14793,20,1,228.99,411
17347,85,1,228.96,211
13146,25,1,228.91,411
13712,246,1,228.84,111
13070,191,1,228.80,111
17969,165,2,228.20,221
16527,80,1,228.06,211
14569,0,1,227.39,511
17212,252,1,226.85,111
17572,70,4,226.75,341
16315,329,1,226.37,111
16777,79,2,226.35,221
16619,263,1,226.21,111
12672,329,1,225.90,111
17789,280,1,225.90,111
14624,56,2,225.85,321
14357,42,1,225.77,311
12402,322,1,225.60,111
16690,71,2,225.58,221
14052,19,1,225.36,411
16587,231,1,225.15,111
17171,288,1,224.91,111
15175,71,1,224.14,211
16471,274,1,223.95,111
16753,57,1,223.92,311
14929,31,1,223.88,411
13926,22,1,223.85,411
18101,10,2,223.65,521
17534,53,1,223.36,311
15637,52,1,223.36,311
13382,280,1,222.99,111
15897,193,2,222.05,121
14598,43,1,221.97,311
14960,7,2,221.27,521
16392,268,1,221.19,111
13419,63,1,221.06,311
15790,9,1,220.85,511
16482,15,1,220.62,411
18114,289,1,220.10,111
13079,3,5,220.10,541
13600,311,1,219.52,111
15096,42,1,219.39,311
16895,64,1,219.14,311
12702,19,1,219.00,411
13669,50,2,218.55,321
17619,311,1,218.52,111
13428,9,1,218.47,511
12574,315,1,218.45,111
15724,200,2,218.25,121
14570,280,2,218.06,121
16634,222,2,217.90,121
13271,36,1,217.38,311
15554,277,1,217.20,111
16080,81,2,217.16,221
13739,17,1,216.90,411
13503,70,1,216.85,311
15460,353,1,216.76,111
12897,204,2,216.50,121
15604,51,1,216.39,311
17436,1,2,216.30,521
14104,154,2,216.21,221
13858,56,1,216.17,311
16179,60,1,215.83,311
15052,318,1,215.78,111
17580,252,3,215.72,141
14476,256,1,215.70,111
16189,15,2,215.48,421
16190,39,1,215.08,311
16519,24,2,215.08,421
12831,261,1,215.05,111
12588,38,1,214.90,311
16338,156,1,214.80,211
16411,18,2,214.65,421
16846,49,1,214.32,311
16647,169,2,214.06,221
14601,10,1,213.96,511
13621,116,1,213.85,211
17153,23,1,213.78,411
14241,183,1,213.70,111
13411,106,1,213.55,211
16591,68,1,213.50,311
15540,10,1,213.30,511
14984,18,2,213.27,421
17928,44,2,212.54,321
16017,46,1,211.88,311
16356,197,3,211.77,141
15703,264,1,211.50,111
12995,84,1,211.32,211
16415,43,1,210.35,311
13532,33,1,210.31,311
13828,21,1,209.49,411
17855,372,1,208.97,111
15327,52,1,208.75,311
17514,127,1,208.65,211
16914,35,1,208.46,311
16457,217,1,208.36,111
12547,197,2,207.80,121
18191,260,1,207.80,111
16866,140,3,207.74,241
16323,195,1,207.50,111
17923,281,1,207.50,111
16752,371,1,207.50,111
13099,98,1,207.36,211
15925,193,1,207.15,111
15820,318,1,206.98,111
18126,60,1,206.83,311
17166,38,2,206.34,321
14964,246,1,206.21,111
13065,372,1,205.86,111
17670,227,1,205.70,111
17843,302,1,205.48,111
15307,95,1,205.30,211
15758,24,1,205.25,411
13513,126,1,205.10,211
15319,282,1,204.50,111
17206,52,1,204.24,311
13017,6,1,204.00,511
18273,1,3,204.00,541
17187,226,1,203.95,111
17889,211,2,203.87,121
17394,218,1,203.87,111
17891,161,1,203.86,211
17376,70,2,203.20,321
15723,364,1,203.10,111
14381,51,1,202.68,311
18169,60,1,202.65,311
14385,8,3,202.11,541
15347,365,1,201.60,111
13295,359,1,201.20,111
13284,330,1,201.19,111
16965,226,1,201.19,111
13859,325,1,201.16,111
17988,11,7,201.12,551
17693,136,1,200.47,211
13262,262,1,200.29,111
15437,261,1,200.16,111
13980,59,1,200.14,311
14782,319,1,200.10,111
13723,216,1,199.85,111
15593,70,1,199.80,311
13322,16,1,199.48,411
17383,3,1,199.29,511
16832,183,3,199.15,141
17987,184,1,198.57,111
16178,137,1,197.90,211
12450,155,2,197.88,221
12581,39,1,197.71,311
14185,330,1,197.65,111
14789,28,1,197.64,411
17301,20,1,197.63,411
16829,156,1,197.22,211
14830,52,1,197.13,311
15234,276,1,197.00,111
12586,16,1,196.94,411
13436,1,1,196.89,511
15746,133,1,196.88,211
13978,14,2,196.79,421
17660,140,1,196.00,211
16112,142,4,195.74,241
13792,65,2,195.55,321
17010,17,1,195.36,411
14666,23,1,195.25,411
15612,35,2,195.15,321
14100,137,1,194.90,211
16887,34,1,194.88,311
14087,2,1,194.42,511
17475,78,1,194.37,211
15683,116,1,193.75,211
17343,354,1,193.64,111
15198,91,2,193.64,221
16847,42,1,193.44,311
17608,32,2,193.42,321
14806,74,1,193.39,211
14801,60,1,193.14,311
13568,172,1,192.85,211
12522,38,2,192.72,321
12791,373,1,192.60,111
14768,16,2,192.60,421
15909,173,1,191.94,211
17904,20,1,191.67,411
14966,14,1,191.32,411
15692,27,1,191.04,411
17233,34,1,190.88,311
13033,356,1,190.55,111
15412,170,1,190.53,211
13972,70,2,190.25,321
17885,11,1,190.19,511
12361,286,1,189.90,111
13826,175,1,189.50,211
13663,178,1,189.47,111
18045,44,1,189.40,311
16448,197,1,188.89,111
14697,217,2,188.61,121
12893,30,1,188.14,411
17781,158,2,188.02,221
14722,146,1,187.92,211
17279,57,1,187.83,311
18013,154,2,187.29,221
17440,156,3,186.42,241
13672,300,2,186.39,121
14551,17,2,186.23,421
15567,18,1,186.01,411
12641,114,1,185.90,211
17574,242,1,185.65,111
14199,217,1,185.40,111
16097,239,1,185.05,111
13482,231,1,184.64,111
17680,23,1,184.40,411
16433,27,1,184.26,411
15124,22,2,184.19,421
14326,241,1,183.85,111
16680,42,1,183.70,311
14059,266,1,183.60,111
13460,28,2,183.44,421
13059,249,1,183.40,111
17772,10,2,182.77,521
14082,364,1,182.25,111
18119,366,1,181.12,111
15886,59,1,181.09,311
16594,74,1,181.09,211
15945,364,1,181.00,111
15292,200,1,180.94,111
16835,127,2,180.85,221
18280,277,1,180.60,111
13710,31,1,180.48,411
15041,169,1,180.35,211
13598,46,1,180.17,311
12622,231,1,180.10,111
18147,45,2,179.34,321
15895,149,1,179.17,211
15454,361,1,179.10,111
16990,218,1,179.00,111
14705,198,1,179.00,111
15139,239,2,178.96,121
16620,3,2,178.96,521
15262,322,1,178.95,111
13778,102,1,178.70,211
17879,173,1,178.52,211
17253,17,1,178.26,411
17356,311,1,178.22,111
18282,7,2,178.05,521
16403,311,1,177.50,111
13618,173,1,177.34,211
12618,21,1,177.31,411
13072,266,1,177.15,111
12923,63,1,176.97,311
17947,36,1,176.68,311
14287,7,3,176.63,541
12509,283,1,176.50,111
18274,29,1,175.92,411
17582,235,1,175.27,111
16144,246,1,175.20,111
17331,123,1,175.20,211
18010,256,1,174.80,111
14355,364,1,174.40,111
14518,63,1,174.37,311
13560,6,1,174.37,511
15335,53,1,173.97,311
18278,73,1,173.90,211
16861,59,2,173.76,321
14798,52,3,173.74,341
16565,363,1,173.70,111
12441,366,1,173.55,111
15565,49,2,173.16,321
15670,296,1,173.05,111
14693,263,1,172.90,111
18048,202,2,172.29,121
13690,58,1,172.25,311
13922,351,1,172.25,111
12442,2,1,172.06,511
14536,258,1,171.80,111
16773,56,1,171.59,311
17245,204,1,171.45,111
15432,22,1,171.19,411
17542,269,1,170.75,111
14860,18,1,170.32,411
18058,9,1,170.16,511
15016,172,1,170.04,211
16921,60,1,169.79,311
13962,21,2,169.55,421
14218,42,1,169.48,311
18004,361,1,169.47,111
12367,3,1,168.90,511
14578,2,1,168.63,511
18269,365,1,168.60,111
17367,237,1,168.40,111
15888,80,1,168.31,211
18099,126,1,168.31,211
16282,339,1,168.30,111
17737,8,2,168.24,521
15986,29,1,168.12,411
12551,357,1,168.00,111
15374,128,1,168.00,211
18088,60,1,167.67,311
17561,18,1,167.62,411
16952,108,2,167.61,221
15920,153,4,167.50,241
16405,301,2,167.25,121
18014,27,1,166.42,411
14295,39,1,166.20,311
17650,20,1,166.08,411
12817,280,1,166.04,111
14485,38,1,165.75,311
14552,151,1,165.07,211
18042,53,1,165.05,311
13470,98,2,165.00,221
15316,326,1,165.00,111
15904,7,1,164.68,511
17535,279,1,164.40,111
13603,25,1,164.34,411
12920,16,1,164.23,411
18200,105,1,163.80,211
14354,5,2,163.62,521
17110,164,1,163.30,211
13223,199,2,163.20,121
16406,18,1,163.07,411
15167,319,1,163.00,111
16517,276,1,162.70,111
15733,282,1,162.30,111
15325,103,1,162.29,211
16932,52,1,161.94,311
17600,17,1,161.67,411
15458,24,1,161.64,411
16113,182,1,161.38,111
14362,21,1,161.20,411
14204,1,1,161.03,511
14089,56,1,161.00,311
14237,372,1,161.00,111
13229,225,1,160.95,111
15852,186,2,160.71,121
17344,45,1,160.57,311
12573,226,1,160.54,111
18203,156,1,160.42,211
18146,140,2,160.35,221
14714,23,1,160.19,411
12966,9,1,160.18,511
13420,149,2,159.85,221
16213,78,1,159.00,211
18224,263,1,158.95,111
13937,168,1,158.85,211
17165,283,1,158.68,111
15160,356,1,158.16,111
15348,71,1,158.04,211
15988,18,1,158.03,411
17556,205,1,157.90,111
14799,50,1,157.70,311
14148,233,1,157.20,111
17128,333,1,157.09,111
14585,49,1,157.05,311
17118,316,1,157.02,111
15007,158,1,156.91,211
14406,118,1,156.75,211
15438,130,1,156.58,211
15263,106,1,156.51,211
13898,325,1,155.93,111
17871,204,1,155.90,111
17899,158,1,155.80,211
14813,368,2,155.43,121
17832,49,1,155.37,311
12738,371,1,155.35,111
16720,25,1,155.24,411
15447,330,1,155.17,111
13809,304,1,155.05,111
14368,319,1,155.00,111
14046,283,1,154.99,111
17698,260,1,154.95,111
15740,48,1,154.88,311
17026,184,2,154.83,121
15226,310,1,154.41,111
17517,308,1,153.94,111
17286,21,1,153.92,411
16351,332,1,153.90,111
12602,58,1,153.12,311
17714,320,1,153.00,111
16248,61,1,152.94,311
17984,144,1,152.68,211
18138,294,1,152.65,111
14066,265,1,152.55,111
17707,184,2,152.40,121
14039,32,1,152.20,411
13514,73,1,152.20,211
17898,84,2,152.06,221
16617,235,1,151.85,111
16412,53,1,151.83,311
14208,94,1,151.74,211
13462,252,1,151.50,111
16461,177,1,151.42,211
13697,38,1,151.30,311
16337,36,1,151.05,311
14073,31,1,151.04,411
15717,233,1,150.30,111
17234,182,1,149.89,111
15869,276,2,149.64,121
17946,232,2,149.58,121
18262,139,1,149.48,211
15748,39,1,149.31,311
15435,21,1,149.29,411
13003,105,3,149.05,241
17549,23,2,148.86,421
15526,32,2,148.44,321
17859,304,1,148.21,111
14968,29,1,147.59,411
14098,36,1,147.35,311
14037,175,2,147.20,221
12864,137,1,147.12,211
15503,362,1,147.09,111
17030,63,1,146.87,311
14238,325,1,146.85,111
16893,365,1,145.93,111
12565,288,1,145.92,111
17935,137,2,145.79,221
13866,73,1,145.67,211
15937,63,1,145.35,311
16598,285,1,145.05,111
17524,360,1,145.00,111
16852,9,2,144.91,521
12974,197,1,144.80,111
14109,72,1,144.20,211
17186,46,2,144.00,321
12587,7,1,144.00,511
17578,217,1,143.46,111
15705,200,1,143.10,111
16287,169,1,142.50,211
13299,267,1,142.50,111
13584,305,1,142.40,111
14386,296,1,142.40,111
13561,215,1,141.86,111
14041,265,1,141.41,111
15388,269,1,140.54,111
13483,65,1,140.34,311
14494,25,1,139.56,411
16483,191,1,139.35,111
17718,231,1,139.35,111
14772,111,1,139.26,211
18209,28,1,139.10,411
15135,238,1,139.05,111
13273,112,1,138.98,211
12902,263,1,138.68,111
14581,16,1,138.60,411
17122,118,1,138.32,211
13716,268,1,138.28,111
15663,105,1,138.14,211
12512,65,2,138.03,321
16050,173,1,137.90,211
13279,77,1,137.75,211
17709,169,1,137.45,211
15836,49,1,137.37,311
14483,281,1,137.10,111
17468,9,2,137.00,521
15691,251,1,136.80,111
14247,277,1,136.77,111
17972,241,1,136.04,111
16462,73,3,136.00,241
12968,111,1,135.95,211
15042,198,1,135.93,111
14889,335,1,135.90,111
15419,24,1,135.86,411
15174,322,1,135.75,111
16114,170,1,135.75,211
16665,361,1,135.40,111
15276,65,1,135.31,311
12851,96,1,135.18,211
13364,70,1,134.96,311
16055,220,1,134.80,111
14340,218,1,134.70,111
15562,351,1,134.55,111
14174,32,1,134.46,311
12837,172,1,134.10,211
14280,196,1,134.04,111
16424,190,1,133.56,111
14349,9,1,133.50,511
12445,21,1,133.40,411
17881,303,1,133.35,111
15709,283,1,133.25,111
17647,64,1,133.06,311
17785,52,1,131.94,311
14438,305,1,131.90,111
17297,16,1,131.78,411
17455,203,1,131.70,111
14795,165,1,131.45,211
15844,45,1,130.74,311
16679,365,1,129.75,111
16611,185,1,129.49,111
16623,245,1,129.45,111
16828,92,2,128.50,221
17359,10,1,127.86,511
15543,287,1,127.86,111
13781,250,1,127.84,111
15578,161,1,127.10,211
15923,371,1,127.08,111
14962,270,1,126.70,111
16414,21,2,126.25,421
15463,28,1,126.14,421
16988,4,1,126.12,521
12814,101,1,125.92,221
13522,29,1,125.80,421
14861,51,1,125.79,321
14890,253,1,125.65,121
15017,33,1,125.58,321
12531,14,1,125.22,421
17148,51,1,124.88,321
16849,186,1,124.57,121
16569,2,1,124.20,521
14495,50,2,123.80,321
16658,367,1,123.24,121
15917,247,1,123.10,121
17967,371,1,123.07,121
13519,77,1,122.75,221
13876,63,1,122.70,321
14413,361,1,122.70,121
13638,15,1,122.64,421
14165,274,1,122.54,121
14076,128,1,122.47,221
16073,296,1,122.40,121
18018,107,2,122.14,221
13244,92,1,121.74,221
13182,44,1,121.18,321
15049,272,1,121.17,121
15512,155,2,121.00,221
13002,317,1,120.95,121
17446,176,2,120.90,221
18015,3,1,120.03,521
14259,141,1,120.00,221
14314,106,1,120.00,221
14453,189,1,119.93,121
16542,53,1,119.62,321
15266,337,1,119.30,121
16666,18,1,118.98,421
15843,303,1,118.95,121
17079,77,1,118.80,221
14155,265,1,118.75,121
13581,308,1,118.00,121
13193,60,1,117.88,321
12929,310,1,117.85,121
17654,276,1,117.55,121
16959,86,1,117.35,221
13877,85,1,117.24,221
17117,287,1,116.20,121
13170,26,1,116.01,421
17601,238,1,116.01,121
14143,133,1,115.80,221
15350,372,1,115.65,121
13067,81,1,115.46,221
18027,98,1,115.31,221
14972,127,1,114.77,221
13188,10,1,114.60,521
14632,262,1,114.56,121
16247,169,1,114.56,221
14974,36,1,114.39,321
17852,11,2,114.34,521
17219,31,1,114.23,421
14652,76,1,114.18,221
12938,25,1,114.14,421
14582,40,1,114.11,321
12651,333,1,114.00,121
14457,310,1,113.64,121
17217,233,1,113.50,121
15445,263,1,113.50,121
18105,37,1,113.48,321
16913,289,1,113.44,121
15280,171,1,113.12,221
14689,208,1,112.80,121
16697,240,1,112.75,121
13161,312,1,112.75,121
13807,366,1,112.60,121
18129,242,1,112.55,121
15610,51,1,112.46,321
17038,29,1,112.40,421
14271,225,1,112.32,121
17893,224,1,112.25,121
17900,189,2,112.20,121
12756,86,1,112.08,221
17274,34,1,111.98,321
17957,65,1,111.68,321
17887,128,1,111.35,221
18120,213,1,111.15,121
13508,243,1,110.97,121
13144,332,1,110.95,121
15537,162,1,110.92,221
15853,51,1,110.80,321
17349,178,1,110.75,121
16963,186,1,110.55,121
14641,21,1,110.46,421
12734,351,1,110.40,121
18277,57,1,110.38,321
16792,281,2,110.38,121
17901,28,1,110.38,421
17746,239,1,110.25,121
17836,46,1,110.21,321
16339,283,1,109.95,121
13133,273,2,109.80,121
16363,52,1,109.36,321
14699,213,1,109.13,121
14345,38,1,108.98,321
17639,275,1,108.50,121
16106,65,1,108.38,321
13226,272,1,108.21,121
12956,305,1,108.07,121
14661,26,1,107.95,421
16784,19,1,107.60,421
15395,324,1,107.45,121
16757,317,1,106.83,121
15168,25,1,106.56,421
15070,372,1,106.20,121
17791,29,1,106.10,421
16581,182,1,105.84,121
15775,244,1,104.90,121
14027,60,1,104.82,321
15607,335,1,104.76,121
15958,73,1,104.35,221
18174,6,1,104.00,521
18255,88,1,103.30,221
17548,233,1,103.30,121
